session_id,target
158,3.2160251748855964e-05
159,1.4050961219574036e-06
160,0.00011076595544446924
161,0.0011892585476600808
162,5.237186924250847e-05
163,0.00012418749825547108
164,0.0010181377665720022
165,6.558992990619022e-08
166,2.239536861295247e-05
167,0.0036715582966810783
168,0.0003888003996471179
169,0.000392505947344989
170,0.00020972706890242299
171,0.0007317347617220192
172,0.00014095499967006832
173,5.4619881357334215e-05
174,0.00020267758797665612
175,0.13206441979982192
176,0.0005838738537035313
177,0.005364135007016755
178,2.270196744874216e-07
179,2.066671651559961e-05
180,0.00010136886419799787
181,0.0007110651554987326
182,0.052273282105004676
183,0.00012977619756209305
184,7.352586349016215e-06
185,0.00024894270103234333
186,3.421754587162945e-05
187,1.9515312505162966e-06
188,8.760201818949678e-07
189,0.0010204777746437483
190,1.2430343248475073e-05
191,0.0003206568364021992
192,0.00035620180343562337
193,0.0006430209076597167
194,0.029446297555438226
195,0.0003302725166246862
196,3.5248746846056095e-09
197,0.00023057046876914908
198,0.0013926640306483257
199,0.00443034272350426
200,8.142360478360358e-06
201,8.730911040937627e-06
202,0.022756714578720468
203,4.570823061443874e-07
204,0.0020705740201220567
205,0.0019661303022861054
206,7.23173833299408e-10
207,3.11442291744664e-05
208,0.0569661217630395
209,1.0600114052179178e-05
210,0.0017718861330284167
211,0.0003475368324406406
212,0.00857943485576096
213,3.867174185433335e-05
214,0.018065694400457844
215,0.055406826947316364
216,0.0014601648111965979
217,0.022135861083516634
218,0.000392505947344989
219,0.004708345719147574
220,0.00038482676168414024
221,0.0005674179589568648
222,0.00032515389344702156
223,0.01608075569303615
224,0.000392505947344989
225,0.031201704669784776
226,0.002919376807958914
227,0.00043583581961849957
228,2.3926411693428576e-05
229,9.783545568197474e-05
230,0.0003122911110276888
231,1.9940305190281792e-06
232,9.047185596514561e-05
233,3.199127274051802e-05
234,0.00468711091849164
235,2.0659410854158725e-05
236,0.004189713380773646
237,0.00040355029408328753
238,0.00039854884764710656
239,0.00011076595544446924
240,0.0028257013953008306
241,7.352586349016215e-06
242,6.076733739943219e-08
243,1.9586799395261255e-08
244,6.423137650434563e-05
245,4.6650526501882215e-05
246,1.5169304286312279e-06
247,0.04447041063599985
248,9.657466365470368e-05
249,1.9755178017101398e-06
250,8.142439032659982e-05
251,0.0786327265493374
252,0.00015852355839884684
253,2.9810501086957613e-05
254,0.031201704669784776
255,6.835968542486953e-05
256,1.0059114889250797e-09
257,0.0024112069979406753
258,0.003927190042732433
259,0.0012169034172539066
260,0.026434374864311418
261,3.771610376188603e-05
262,0.0569661217630395
263,6.411915236153055e-05
264,0.0003888003996471179
265,0.0006620663594686078
266,1.694260210001853e-06
267,5.70512255890049e-13
268,1.1114323501529845e-05
269,0.00022390038555614806
270,9.936307956260728e-05
271,1.4157328706036938e-05
272,0.00042298640523125034
273,2.662821593602542e-05
274,0.0007834660631858132
275,0.001570859941286945
276,4.090540460026315e-08
277,0.00036705169295576126
278,0.009329189800122772
279,9.944197302771162e-06
280,0.0007163416636815448
281,7.867590396404889e-06
282,0.00038960763614920274
283,0.0005766361774903327
284,4.864034880953264e-06
285,3.82902758463627e-05
286,7.707426494056418e-10
287,0.0003235888119542591
288,1.6377409817986904e-06
289,0.00019257888663806117
290,7.0606397317360725e-06
291,0.06416444811187841
292,0.0003449458430844216
293,0.0013098488018093303
294,3.0228943341598764e-05
295,8.281174994810678e-05
296,8.910889421296042e-05
297,5.513983679267478e-05
298,4.55317121809217e-08
299,2.1384385918522385e-07
300,8.888436184453391e-05
301,7.0606397317360725e-06
302,1.0082945691841266e-05
303,8.329505554950852e-08
304,0.012778345269696626
305,0.06444887442660155
306,5.2963515799920775e-05
307,0.0009280054573477265
308,0.001236507906456886
309,0.0006020302851050056
310,5.2595580995677845e-05
311,0.0018012441995503164
312,0.007311827284286938
313,0.0057045262080493
314,5.992279437267103e-05
315,1.0676279993665805e-05
316,1.7272527617147925e-06
317,0.001304100232005901
318,6.0592736822410125e-05
319,3.0557135536836216e-05
320,1.3394476660130949e-06
321,0.0012905430014080433
322,9.271538985570146e-05
323,9.03099707067271e-05
324,0.00925644592388742
325,0.006283700072928487
326,0.002002949595479
327,4.4934131046185e-05
328,0.0024157426480921483
329,0.00011076595544446924
330,1.1197073319247923e-05
331,0.012732016666907082
332,0.012872472612394329
333,0.186944673817763
334,1.896515080945851e-05
335,0.00017313726354380906
336,0.0010188365231093924
337,0.02242115516198836
338,0.012510871977639735
339,2.824058331989191e-05
340,0.0014443363529019072
341,6.307619475320973e-06
342,0.0016363829570696239
343,0.0005333735454391453
344,0.0037186116522870388
345,0.0009391671244127176
346,0.0025587446523097903
347,0.41072935372913316
348,2.2000677908150204e-05
349,6.697385858399e-07
350,0.0034216685407711545
351,0.00033970311299584717
352,0.014517272143932376
353,0.014392364368938206
354,0.0002002716593431492
355,0.002623703471862698
356,0.002260722981340831
357,4.120240754949673e-05
358,4.812330216767027e-09
359,0.04447041063599985
360,5.0446332082844e-06
361,0.07007757521915006
362,0.038783566460657205
363,0.0009590724833492021
364,0.0261805409146367
365,3.118828899370033e-09
366,3.110165780314725e-09
367,2.7396402429360106e-08
368,0.0018629521852454682
369,0.0021439648534084753
370,0.00014860191336633585
371,0.0005480011889491903
372,1.056984069027125e-05
373,7.762449670098371e-08
374,4.233358122252854e-09
375,0.000530471090968966
376,0.0011247724698261836
377,6.520794259505854e-05
378,1.7866798033863916e-08
379,1.945283467574026e-05
380,0.000354738202008169
381,0.00017313726354380906
382,0.001191659952079427
383,2.973798689257409e-06
384,0.0005534742949655065
385,0.0005714600011622303
386,7.498216050633969e-05
387,0.00029127208863513604
388,0.0007618071162931115
389,4.105081680510066e-05
390,0.0003840061511233035
391,5.687469713897696e-07
392,0.0001315874060986761
393,0.0005480011889491903
394,3.1406051898385865e-06
395,0.00014445742715534396
396,8.503543624354216e-05
397,1.90841328994039e-06
398,9.031067040637953e-05
399,1.023676697196631e-08
400,1.114422577534326e-05
401,3.028801367849563e-08
402,2.3972937473646177e-05
403,1.3387758608391348e-05
404,0.08808042246585718
405,5.520624483726809e-05
406,0.00849394316736219
407,0.0008423825375782753
408,3.1406051898385865e-06
409,0.000962304645836253
410,2.3282683426122042e-05
411,1.8780706317159725e-05
412,0.000536283631151413
413,0.00040279489021404917
414,2.0231193816582946e-08
415,1.9527106176993504e-09
416,0.001265332469755304
417,0.0011085993466665046
418,4.148150931291657e-08
419,1.577527189115137e-07
420,0.0001930776823779636
421,0.000791585274244149
422,0.0005480011889491903
423,3.38777890113224e-08
424,0.00016035666018191926
425,1.195226618613209e-08
426,0.9095792851891502
427,3.2177541714904857e-06
428,1.9043825503259625e-09
429,0.07645849405333625
430,0.00011076595544446924
431,7.352586349016215e-06
432,0.0033198577404581096
433,1.9440734566762343e-06
434,0.0002777977596105943
435,0.00018763574110990808
436,0.00016088969811158476
437,0.0017140557070654521
438,0.0014506530081280144
439,0.0014384650689317417
440,1.7998040477620765e-09
441,0.0003716317604154627
442,0.0008271101741830869
443,2.9651388167373747e-05
444,0.0002417152524650579
445,0.004889063161469306
446,0.0006423094068790397
447,3.247173076292003e-06
448,0.02060292407853845
449,0.00551227213244821
450,5.1531403800897496e-05
451,0.00023631255753918832
452,0.000688423365242494
453,8.12599855274558e-05
454,3.7073543912662206e-08
455,0.00013898909961410804
456,3.6654016603643506e-06
457,0.00047654109178082743
458,3.804605974267178e-05
459,0.0004991938957577225
460,0.07254055048271256
461,0.000354738202008169
462,1.4121447884573066e-06
463,2.1456137990798582e-07
464,0.00027397383274086536
465,0.001461984365513785
466,1.945283467574026e-05
467,9.98662995861169e-05
468,1.2705727859621693e-05
469,0.003779326492082804
470,0.005156095491159339
471,0.0065491597933240425
472,2.0590830296003863e-08
473,0.000392505947344989
474,3.3955434761458454e-07
475,0.012823339340493555
476,2.2580802555106995e-08
477,0.0006182879495306771
478,6.560933233710723e-05
479,0.24764706898701416
480,8.670320371566903e-06
481,0.0029038833028332167
482,0.008327707146114145
483,0.0019837999749257513
484,0.0005199849504151145
485,0.004876595820280647
486,2.6939730101620045e-05
487,0.0008793020542349097
488,4.1995662260162115e-05
489,0.00022825165752973114
490,3.157659271748733e-07
491,0.0018775627147053268
492,0.00027993785466716664
493,0.00017313726354380906
494,4.7806045841044105e-06
495,1.8446700454077006e-05
496,0.021726600609483986
497,0.00022444409897344136
498,0.0010159010077999177
499,1.3678056196594217e-13
500,0.0008144415487626523
501,0.0846693284785914
502,0.0541106811157933
503,0.019169756024081486
504,0.00032479729163195306
505,7.474823230304392e-05
506,5.727496409399338e-06
507,0.0007625616223319497
508,0.000129935962169842
509,3.751197753347219e-06
510,0.0008710449240524108
511,1.7998040477620765e-09
512,6.337135705201099e-05
513,1.9215861981702973e-06
514,0.005339635416268359
515,0.007163592739567999
516,0.0038109082953874285
517,0.005295898701644441
518,2.2968963415916747e-05
519,0.0257697666351242
520,0.0002285194294730075
521,0.06081511962393875
522,0.06417299594417981
523,2.043696398630628e-06
524,0.0005104837732918849
525,0.07007757521915006
526,5.6323381434209524e-05
527,0.0003962427824229337
528,0.008156926361548373
529,0.0035906390015891776
530,3.2177541714904857e-06
531,0.0001045034805883199
532,0.005631620602446182
533,4.812330216767027e-09
534,0.015129775148625502
535,2.0864540015392657e-08
536,0.053698005168265554
537,0.00011740593023346265
538,0.002754598431983417
539,0.0003473136736367002
540,3.080966434133794e-06
541,0.00015201604699927382
542,0.007298225800997187
543,0.0003140808005822357
544,0.0067330207264743765
545,2.2455799444882453e-05
546,0.00024289269118287673
547,0.0014081396370239265
548,2.352876746946631e-06
549,0.0009005966208457524
550,8.80709114161614e-05
551,0.012055939543876472
552,0.23014353659811604
553,2.9680784627531698e-08
554,2.5841826719426084e-06
555,1.4637830684718072e-07
556,0.004241301478341539
557,0.003248293240132565
558,3.2564590607019523e-05
559,1.5221527893478048e-05
560,0.019013426832381868
561,3.267447504397927e-05
562,0.0007119434089963921
563,0.0014595306545801604
564,0.0001361675741910851
565,0.0003581462272609278
566,4.0222078651652786e-05
567,9.578504672629138e-05
568,0.0011223342534523917
569,0.0003812640586361328
570,0.002562291012136246
571,0.0002449861831928356
572,0.0786327265493374
573,1.2293767964598418e-07
574,2.571834404485834e-05
575,4.812330216767027e-09
576,0.0008978316198315929
577,0.004706960945449493
578,2.3849244235531426e-07
579,3.425393605418699e-05
580,3.207874526793118e-05
581,0.003344838340584672
582,3.901057056331682e-06
583,0.00033281895499401217
584,0.08044214324147694
585,2.3754752209282258e-05
586,0.012467853696799652
587,0.0004559878104132079
588,0.00030010574230658876
589,0.0253208584955469
590,2.3849244235531426e-07
591,1.8589662316593433e-05
592,4.812330216767027e-09
593,1.0537816428975057e-09
594,2.241290306223622e-06
595,0.00011675653352586695
596,0.0009329948836994455
597,0.00017292061138110052
598,3.2177541714904857e-06
599,3.891328475525853e-06
600,0.0018594740078705552
601,0.0003439947066573743
602,0.014532086502998174
603,4.102420833568811e-06
604,1.1114323501529845e-05
605,0.0029553686119814203
606,0.0014998836407178046
607,0.0005788251870291393
608,0.00011977257492283023
609,0.00019505176757174722
610,2.2350500585234539e-07
611,0.0016703246121474236
612,0.018005289261603497
613,8.760201818949678e-07
614,0.00018784718946693164
615,4.123288052726625e-05
616,4.1213774087934384e-05
617,2.9337545961581422e-05
618,9.289059885126806e-06
619,0.00024957694233460157
620,0.06240419424769077
621,0.00041931541970265893
622,0.18773935184801868
623,0.00012061895730977207
624,4.812330216767027e-09
625,0.0345487563786102
626,0.0009881112684815261
627,2.880968054255973e-06
628,5.612460366344806e-10
629,1.7460832431767345e-05
630,8.760201818949678e-07
631,8.942922817189226e-06
632,0.000502120994467517
633,0.018763523167104747
634,0.00047857913193661623
635,1.2293767964598418e-07
636,0.002097671951355139
637,4.757597698907177e-05
638,0.000392505947344989
639,2.0231193816582946e-08
640,2.4922326665886535e-08
641,8.836036293003551e-05
642,0.0012106734759740165
643,0.030534983594195163
644,0.0010079565450579469
645,0.09121103310640039
646,0.0002078570879164527
647,0.00014798390966758615
648,2.0879373498919348e-05
649,0.0001987357128669584
650,0.0006128544758826661
651,0.0022379111803007253
652,0.07554798830855408
653,0.000270524750744322
654,2.0659410854158725e-05
655,0.007802867912013816
656,0.022610744629576778
657,7.36444072377661e-09
658,3.481332128089426e-05
659,0.00010466632951039209
660,0.0001252720890026749
661,6.5329833972542545e-06
662,1.767645541968958e-08
663,2.460221990353609e-07
664,0.00019122546811041732
665,1.3133875955103092e-06
666,0.0012375944991267504
667,0.01989253474123559
668,0.044468990473719675
669,5.548527120172156e-05
670,4.8242649662337725e-06
671,0.005855355366770097
672,0.04179606574350605
673,0.0569661217630395
674,0.0005021573336053004
675,0.00431463904880065
676,0.0044729348474501955
677,0.005497246630067897
678,0.018108899141513844
679,2.4323173257999242e-08
680,0.00516980025763351
681,0.0007659410109070698
682,4.824264966233764e-06
683,0.0005480011889491903
684,0.08118861188863813
685,0.00011076595544446924
686,0.011537788318177781
687,0.00011076595544446924
688,0.030003412643394373
689,0.0116705770923764
690,0.016781918784848377
691,2.1860568304636173e-05
692,7.352586349016215e-06
693,0.0014132871790590096
694,9.019844485445199e-05
695,0.00010527870339812457
696,9.491671588038598e-06
697,0.00030330459906442676
698,0.000392505947344989
699,0.0003057284965522118
700,0.002009033537226972
701,1.666204179546628e-05
702,2.3516567865796957e-05
703,0.008156926361548373
704,0.011375683982713996
705,0.000392505947344989
706,0.0002136562586894981
707,0.00014375062833377902
708,0.0010943553762094
709,0.7230513359782628
710,8.352214593888191e-05
711,5.827752260684581e-05
712,0.007432639541536263
713,6.428286330057067e-05
714,0.006024207296962178
715,1.079035005756951e-05
716,0.0038849749563399545
717,0.00013964928354419557
718,0.008230882240133821
719,0.0003812640586361328
720,3.8630876142273744e-07
721,2.4000490402860044e-06
722,0.0003888003996471179
723,0.004202102744062272
724,0.0008697217046418296
725,2.055762677842614e-06
726,0.00238936250029253
727,0.0038501133834070353
728,0.010805440723538354
729,0.0009616907038547772
730,0.008327570704609951
731,0.0005299705948763453
732,0.0002799301503865925
733,1.0793317498021877e-07
734,1.847843476839183e-05
735,0.023066994235138274
736,5.6775986962160746e-11
737,3.3313237976463714e-05
738,5.4687514491958944e-05
739,6.758504684137675e-06
740,0.0010100438437759744
741,0.0002623889367994229
742,0.0024399792209810357
743,0.0014278866384947269
744,1.3969526652725215e-06
745,0.0010671666016959594
746,0.06781281482603722
747,1.2874421769397952e-05
748,0.00017704556704191288
749,0.0528432536891293
750,0.0005480011889491903
751,1.8914448897000006e-06
752,1.6929144478453553e-06
753,6.0005657697411336e-05
754,3.2177541714904857e-06
755,4.0546829747640206e-05
756,0.0026308351810541454
757,0.007057467467942148
758,5.599365862633419e-05
759,4.418016115901404e-05
760,0.00043610812448064383
761,0.0010554191551734773
762,0.000741460308879584
763,0.002324000609688086
764,0.00110234868760922
765,0.023714600382873742
766,1.1642156593597213e-05
767,0.0009981356488776348
768,0.00011316993102455586
769,2.2735595101968675e-05
770,0.04024198231535289
771,0.005208187075274019
772,3.302971785923686e-07
773,0.0003888003996471179
774,0.0001996902061913718
775,0.00013303048703483612
776,0.004850077455719805
777,0.03408858015092823
778,7.0777452490747085e-06
779,7.36444072377661e-09
780,0.0002796756102940045
781,0.03748688849278625
782,0.0859165562159192
783,0.0007703459177846231
784,0.0006352581695562185
785,6.981797174624896e-05
786,0.006080302167994078
787,0.00010580953240463988
788,4.2655229198501396e-05
789,0.0001238889114721438
790,6.330393244491029e-05
791,0.00018866269810744227
792,0.00039648565033628295
793,0.00026230154689844927
794,0.0011751920346698991
795,0.007519736705946451
796,2.2800647892425047e-06
797,0.0002911065879013936
798,2.7638683707658064e-07
799,2.5468557130589376e-09
800,0.0004838851468017472
801,1.7542328392440762e-05
802,0.00036705169295576126
803,5.015899432862195e-05
804,0.011665635005818934
805,0.0022579791479757586
806,3.8319542251544313e-13
807,3.392379607699091e-05
808,5.249213930433687e-08
809,0.5556126532179444
810,6.479583386202711e-05
811,3.683092750041528e-08
812,0.00031243014140716017
813,1.0518334265112827e-05
814,0.004246737421400701
815,0.005327538326817393
816,0.0061686694041652185
817,0.006104068686070243
818,0.0008410291153505277
819,0.00011420718108368139
820,0.01523963385962437
821,0.061167219693769
822,0.0033842120477889097
823,0.0569661217630395
824,0.00028585639099060786
825,0.0003888003996471179
826,6.435101641811574e-05
827,0.0011922360970134365
828,0.000392505947344989
829,0.00034694666788860965
830,0.00037825331171971357
831,0.027243263008357225
832,2.630846652293254e-05
833,0.00015268854143764794
834,2.2153101756953825e-05
835,0.00015227237444081032
836,2.108101121306699e-06
837,0.000905982719100497
838,7.16466658601036e-08
839,7.40038148695578e-05
840,6.678901293100697e-06
841,4.432513864379993e-06
842,0.00015731572722704876
843,0.015115850957684505
844,0.0035106430706752937
845,0.0004070577970215951
846,7.0606397317360725e-06
847,5.141307187887745e-06
848,1.3338112768386387e-05
849,0.00028112004306560067
850,1.1582422448749949e-05
851,6.492843412342945e-08
852,0.00013715550209653004
853,0.0005480011889491903
854,2.8521928201007517e-05
855,1.2918747860202416e-05
856,2.8303480892431456e-05
857,0.00011076595544446924
858,0.00025602313735825354
859,0.0018424323133514459
860,1.1336946486845289e-05
861,0.0017375259685258574
862,1.6349900700217442e-05
863,5.086893131562036e-05
864,0.0004655024013848932
865,0.002416164858159686
866,4.6792539326983235e-05
867,0.001266539223255327
868,0.009047298450869108
869,2.3849244235531426e-07
870,4.534016437357973e-05
871,1.5397478420195917e-05
872,0.00011658025222054031
873,6.409875581277659e-07
874,0.004679287693342493
875,0.00017903977715015234
876,0.001642957059113168
877,0.002258423171488745
878,0.0003427962242791429
879,2.219390134008995e-05
880,0.051199178392838
881,0.0007272394587192601
882,0.001633975333731943
883,0.10723154300401598
884,0.0016264650249459658
885,9.475697884558727e-05
886,3.911809093647518e-06
887,0.00011315794086782632
888,3.712955403313915e-06
889,0.0003069791396729528
890,2.3849244235531426e-07
891,0.0001423478222294055
892,0.00042601964527129937
893,0.00011076595544446924
894,0.0013397690964240144
895,0.0001238889114721438
896,0.0629509641371355
897,1.0793317498021877e-07
898,0.06808069020778483
899,2.4503021238345988e-06
900,0.0001556097285984668
901,0.025359803362515088
902,2.082117832800887e-05
903,0.0007697756652755872
904,0.0031954951202957855
905,0.07863272654933746
906,8.755282934747408e-06
907,0.006368129757702569
908,0.00019221710166683777
909,0.00026715536398069
910,1.4416635174939825e-05
911,1.9742992451005466e-06
912,1.2490866321222657e-05
913,0.00013966069776198881
914,0.004172458890489833
915,0.00034631323335094073
916,3.0492237594337876e-05
917,2.0619733620233488e-05
918,0.00012084630925162984
919,4.812330216767027e-09
920,0.01161425943813884
921,0.00909657323120134
922,4.7562375659922975e-06
923,2.4825606098155867e-05
924,1.3133875955103092e-06
925,0.0013641230798792237
926,4.812330216767027e-09
927,0.0023724835314550764
928,0.0007646992732398959
929,0.004916350937433335
930,0.22278864047846764
931,0.000392505947344989
932,0.07863272654933746
933,0.00011076595544446924
934,1.3555553318041567e-08
935,9.874488246328229e-06
936,0.002567219582535073
937,4.812330216767027e-09
938,0.00276000402144274
939,0.02025580370793531
940,4.588384164259206e-05
941,3.240812270534265e-09
942,1.88611343799659e-05
943,0.00614510074494245
944,0.005850231518200685
945,0.024323723506500725
946,5.217429064845713e-07
947,7.47271315503256e-06
948,4.481730415464604e-11
949,2.8162102194783305e-05
950,3.928749803749815e-06
951,0.0002209126418816041
952,2.3524952962707088e-07
953,0.00015353964323354822
954,0.013256330159732826
955,1.945283467574026e-05
956,8.760201818949678e-07
957,4.812330216767027e-09
958,0.005484417707753893
959,0.1129065786140234
960,2.551454210216709e-07
961,2.7638683707658064e-07
962,0.0005308342590998886
963,1.900983351388724e-08
964,0.006072687563482133
965,1.8180432448793885e-05
966,0.00036382689152968545
967,5.023034722119113e-09
968,0.006496978247802593
969,4.030276730241333e-11
970,2.6088713442019948e-05
971,0.0002862687421285411
972,8.509714961099649e-05
973,0.038129580156307456
974,0.0012788432983191224
975,0.006589058299766033
976,0.000526699505124503
977,0.0001836126811900116
978,3.1406051898385916e-06
979,0.013801151670147605
980,2.958842159436779e-10
981,4.5964632955238384e-07
982,0.0052084844734977395
983,0.00038593598806899106
984,7.23676767917322e-05
985,0.013474678719530188
986,0.0002813358024866151
987,0.00036157533089598904
988,2.3479640906319576e-05
989,0.05373616425954337
990,2.124869431166086e-06
991,0.000647163312371363
992,0.0014417944774928928
993,6.765354302004738e-07
994,1.8533414764574083e-05
995,3.9167718235033615e-05
996,9.88148833281165e-07
997,0.0571128248276681
998,0.0007468796096310221
999,0.0009125664401274674
1000,0.01540397330664884
1001,0.00012285344378649111
1002,0.08026257694282883
1003,2.3219610352312085e-08
1004,8.03904847888001e-05
1005,0.0007614193650152131
1006,0.0005952518931044459
1007,1.3382080482983354e-05
1008,0.05965748576354541
1009,0.0057207173773813295
1010,7.603930204511508e-05
1011,0.00012790749077333727
1012,8.157761672743535e-06
1013,0.003817185371046844
1014,0.002072293253051456
1015,1.555215932481218e-05
1016,0.03821974956255972
1017,0.0019122552013664483
1018,3.640247290051488e-07
1019,5.423359434487024e-05
1020,6.179199540694569e-05
1021,0.0016035943654357863
1022,4.119823868199851e-05
1023,2.3465685265713266e-07
1024,9.575023499028487e-06
1025,0.04180586047727576
1026,0.0005480011889491903
1027,1.5097801911180615e-05
1028,2.336331035153631e-08
1029,0.00012039343674387323
1030,0.0569661217630395
1031,0.0005422453856591944
1032,0.0016114262854893039
1033,6.304024552894438e-08
1034,0.02788072624049289
1035,8.466023652551998e-08
1036,0.0013870274147352525
1037,1.889072741811845e-05
1038,0.0004452571694763092
1039,3.955262365696523e-05
1040,0.009704899506901142
1041,0.0005057123063140278
1042,0.00019336521313677695
1043,2.8572396328676858e-05
1044,3.505929813992443e-05
1045,0.00013251832641996764
1046,4.927554903390951e-06
1047,4.037020933894829e-09
1048,0.0786327265493374
1049,8.171364641487244e-05
1050,0.004310184629663914
1051,0.0005407071231146848
1052,3.5833486492939514e-05
1053,1.92318118544319e-06
1054,0.005889176940451044
1055,0.00027879775836216366
1056,1.9203605288747312e-05
1057,2.2957076966165226e-05
1058,0.00011342219588831039
1059,0.00017459739974151088
1060,0.045184801940681515
1061,0.004643352915347633
1062,0.0020650587882642137
1063,0.0003705238609846944
1064,1.7704814520648712e-06
1065,1.0819017631685266e-08
1066,7.229805459020003e-05
1067,0.00012783586161954839
1068,0.000739299717022314
1069,5.052446052270575e-05
1070,7.95013341955012e-08
1071,0.02406513108819653
1072,0.0013894604686214309
1073,2.5211537160820595e-05
1074,2.2471540488070257e-05
1075,0.015263153623286329
1076,0.014100476051308443
1077,0.02800325683563214
1078,6.492843412342945e-08
1079,5.129253032251622e-06
1080,0.07520651260210816
1081,1.3930752245792238e-05
1082,0.0026703679501951646
1083,3.226825024348644e-08
1084,7.352586349016215e-06
1085,0.00023987216016393306
1086,0.037510502951861036
1087,0.003914864148692127
1088,1.2138916070986733e-05
1089,5.219936465142378e-05
1090,7.36444072377661e-09
1091,0.0004333251835335582
1092,0.00017257230205873083
1093,0.04366570506937677
1094,0.008729415012636507
1095,0.001244141218653377
1096,3.6370706513754136e-05
1097,0.001976906189478762
1098,3.5555240848551554e-06
1099,0.005102621133212939
1100,5.2013744112912684e-05
1101,0.006510237921285209
1102,0.0004199707722510037
1103,3.20778247103457e-06
1104,0.00024089371171592824
1105,0.0006596148700830014
1106,1.9584910211065466e-05
1107,0.015002643591858702
1108,0.0007317347617220192
1109,9.223065698854995e-09
1110,1.0393607747704122e-05
1111,0.0013816279772485246
1112,5.18881916741007e-05
1113,0.0006957724453915333
1114,1.0356189407180951e-05
1115,7.0606397317360725e-06
1116,0.00010316229253910068
1117,0.00015779898026855186
1118,0.0008333655625782147
1119,0.00031831644135011115
1120,7.0606397317360725e-06
1121,7.0606397317360725e-06
1122,0.00010449823225735232
1123,0.007994541707856882
